filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,domain_density,token_set,param_name,param_in_repo
du_gnb_case_009.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,,missing value,MAC,"NULL PRACH configuration index breaks PRACH occasion calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing random access procedure failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.10526315789473684,"{'nr_mac_common', 'occasion', 'failure', 'value', 'procedure', 'calculation', 'prach', 'configuration', 'layer2', 'c', 'causing', 'index', 'openair2', 'mac', 'in', 'access', 'null', 'random', 'missing', 'breaks'}",prach_ConfigurationIndex,
du_gnb_case_010.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,,missing value,RRC,"Missing SSB frequency causes SIB1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c, preventing cell broadcast information transmission",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.15789473684210525,"{'encoding', 'messages', 'cell', 'failure', 'value', 'rrc', 'asn1_msg', 'information', 'transmission', 'c', 'openair2', 'ssb', 'nr', 'in', 'frequency', 'broadcast', 'sib1', 'preventing', 'causes', 'missing'}",absoluteFrequencySSB,
du_gnb_case_011.json,gNBs[0].servingCellConfigCommon[0].ul_frequencyBand,78,79,logical contradiction,RRC,"UL band n79 with DL band n78 creates duplex mismatch in NR_ServingCellConfigCommon encoding in openair2/GNB_APP/gnb_config.c, violating TS 38.331 band pairing constraints",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'contradiction', 'n78', 'constraints', 'dl', 'pairing', 'encoding', 'with', 'rrc', 'band', 'violating', '331', 'gnb_app', 'c', 'duplex', 'openair2', 'gnb_config', 'creates', '38', 'mismatch', 'in', 'n79', 'ul', 'nr_servingcellconfigcommon', 'logical', 'ts'}",ul_frequencyBand,
du_gnb_case_012.json,RUs[0].nb_tx,4,2,logical contradiction,PHY,"RU advertises 2 TX antennas while MAC/RRC configured for 4 PDSCH antenna ports, causing antenna port mapping failure in openair1/PHY/INIT/nr_init.c during resource allocation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.10714285714285714,"{'contradiction', 'for', 'phy', 'failure', 'advertises', 'while', 'rrc', 'tx', 'mapping', 'init', '2', 'antenna', 'openair1', 'antennas', 'ports', 'pdsch', '4', 'resource', 'c', 'causing', 'nr_init', 'mac', 'during', 'port', 'configured', 'in', 'ru', 'allocation', 'logical'}",nb_tx,
du_gnb_case_013.json,gNBs[0].maxMIMO_layers,1,8,logical contradiction,MAC,"8 MIMO layers exceeds configured PDSCH antenna ports (2), causing DMRS port selection failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_primitives.c set_dl_dmrs_ports()",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09523809523809523,"{'contradiction', 'mimo', 'failure', '8', '2', 'dmrs', 'antenna', 'layer2', 'ports', 'pdsch', 'layers', 'c', 'exceeds', 'causing', 'openair2', 'nr_mac_gnb', 'mac', 'set_dl_dmrs_ports', 'gnb_scheduler_primitives', 'port', 'configured', 'in', 'selection', 'logical'}",maxMIMO_layers,
du_gnb_case_014.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPlocationAndBandwidth,28875,50000,out of range,RRC,"BWP locationAndBandwidth value exceeds maximum 37949 per TS 38.331, causing ASN.1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c during BWP configuration encoding",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.11538461538461539,"{'encoding', 'messages', 'failure', 'value', 'rrc', 'asn1_msg', 'out', 'maximum', '331', 'configuration', '37949', 'bwp', 'c', 'exceeds', 'causing', 'range', 'openair2', 'locationandbandwidth', 'of', 'during', '38', '1', 'nr', 'in', 'asn', 'per', 'ts'}",initialDLBWPlocationAndBandwidth,
du_gnb_case_015.json,gNBs[0].servingCellConfigCommon[0].physCellId,0,1008,out of range,PHY,"Physical cell ID exceeds maximum 1007 per TS 38.211, causing SSB sequence generation failure in openair1/PHY/NR_TRANSPORT/nr_pbch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09523809523809523,"{'1007', 'cell', 'phy', 'failure', 'out', 'id', 'maximum', '211', 'sequence', 'openair1', 'physical', 'c', 'exceeds', 'causing', 'range', 'of', 'nr_transport', 'nr_pbch', 'ssb', '38', 'in', 'per', 'generation', 'ts'}",physCellId,
du_gnb_case_016.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex,1,840,out of range,PHY,"PRACH root sequence index exceeds maximum 839 for long sequence, causing preamble generation failure in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1,"{'for', 'phy', 'failure', 'out', 'maximum', 'sequence', '839', 'prach', 'openair1', 'c', 'exceeds', 'index', 'causing', 'range', 'of', 'nr_transport', 'long', 'root', 'in', 'preamble', 'nr_prach', 'generation'}",prach_RootSequenceIndex,
du_gnb_case_017.json,gNBs[0].servingCellConfigCommon[0].ssb_periodicityServingCell,2,8,invalid enum,RRC,"Invalid SSB periodicity enum value 8 (valid: 0-7) breaks SSB configuration encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c, causing SIB1 encoding failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.16666666666666666,"{'encoding', 'messages', 'failure', '8', 'value', 'invalid', '0', 'rrc', 'asn1_msg', 'configuration', 'valid', 'c', 'causing', 'enum', 'openair2', 'periodicity', 'ssb', 'nr', 'in', '7', 'sib1', 'breaks'}",ssb_periodicityServingCell,
du_gnb_case_018.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FDM,0,4,invalid enum,MAC,"Invalid PRACH msg1 FDM value 4 (valid: 0-3) breaks PRACH occasion calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing RA procedure failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.08695652173913043,"{'fdm', 'nr_mac_common', 'occasion', 'failure', 'value', 'procedure', 'invalid', '0', '3', 'calculation', 'prach', 'layer2', 'valid', '4', 'c', 'causing', 'enum', 'openair2', 'mac', 'in', 'msg1', 'ra', 'breaks'}",prach_msg1_FDM,
du_gnb_case_019.json,gNBs[0].servingCellConfigCommon[0].powerRampingStep,1,4,invalid enum,MAC,Invalid power ramping step enum value 4 (valid: 0-3) breaks PRACH power control configuration in openair2/LAYER2/NR_MAC_gNB/config.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.047619047619047616,"{'control', 'config', 'value', 'invalid', '0', '3', 'prach', 'configuration', 'layer2', 'valid', '4', 'c', 'enum', 'openair2', 'nr_mac_gnb', 'mac', 'step', 'in', 'ramping', 'power', 'breaks'}",powerRampingStep,
du_gnb_case_020.json,gNBs[0].servingCellConfigCommon[0].ra_ResponseWindow,4,100,invalid enum,MAC,"Invalid RA response window value 100 (valid: 1,2,4,8,10,20,40,80) breaks random access response scheduling in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_ulsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'100', '8', 'value', 'invalid', 'response', 'scheduling', '80', '2', 'window', '40', 'layer2', 'valid', '4', 'c', 'enum', 'openair2', 'nr_mac_gnb', 'mac', '1', 'in', '10', 'access', '20', 'gnb_scheduler_ulsch', 'random', 'ra', 'breaks'}",ra_ResponseWindow,
du_gnb_case_021.json,MACRLCs[0].local_n_portd,2152,True,wrong type,F1AP,"Boolean instead of integer for UDP port causes type conversion failure in common/config/config_userapi.c, preventing F1-U data plane initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'for', 'config', 'conversion', 'failure', 'config_userapi', 'plane', 'common', 'c', 'type', 'u', 'wrong', 'integer', 'of', 'port', 'f1', 'in', 'data', 'boolean', 'instead', 'udp', 'preventing', 'causes', 'initialization', 'f1ap'}",local_n_portd,
du_gnb_case_022.json,gNBs[0].servingCellConfigCommon[0].pMax,20,20dBm,wrong type,RRC,"String instead of numeric value breaks power parameter parsing in openair2/GNB_APP/gnb_config.c, causing SIB1 encoding failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05555555555555555,"{'encoding', 'failure', 'value', 'rrc', 'parsing', 'numeric', 'gnb_app', 'parameter', 'c', 'type', 'wrong', 'causing', 'openair2', 'of', 'string', 'gnb_config', 'in', 'power', 'instead', 'sib1', 'breaks'}",pMax,
du_gnb_case_023.json,RUs[0].ru_thread_core,6,core6,wrong type,PHY,"String instead of integer for CPU core assignment breaks thread pinning in targets/RT/USER/openair0.c, causing RU thread initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'for', 'pinning', 'phy', 'failure', 'assignment', 'user', 'cpu', 'rt', 'c', 'type', 'wrong', 'causing', 'integer', 'of', 'targets', 'string', 'openair0', 'ru', 'in', 'core', 'instead', 'thread', 'initialization', 'breaks'}",ru_thread_core,
du_gnb_case_024.json,fhi_72.ru_addr[0],e8:c7:4f:25:80:ed,e8:c7:4f:25:80:ed:00,invalid format,PHY,"Invalid MAC address format (too many octets) breaks Ethernet frame construction in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, causing FHI72 fronthaul failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.043478260869565216,"{'phy', 'fhi72', 'failure', 'lib', 'invalid', 'format', 'many', 'frame', 'construction', 'too', 'c', 'causing', 'fronthaul', 'ethernet', 'mac', 'targets', 'in', 'userspace', 'address', 'octets', 'eth_udp', 'arch', 'breaks'}",ru_addr,
du_gnb_case_025.json,fhi_72.dpdk_devices[0],0000:ca:02.0,ca:02.0,invalid format,PHY,"Invalid PCI device format (missing domain) breaks DPDK device initialization in fhi_72 initialization code, preventing fronthaul interface setup",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'interface', 'setup', 'fronthaul', 'domain', 'pci', 'device', 'phy', 'code', 'dpdk', 'invalid', 'missing', 'initialization', 'fhi_72', 'preventing', 'breaks', 'format', 'in'}",dpdk_devices,
du_gnb_case_026.json,gNBs[0].plmn_list[0].snssaiList[0].sd,0x010203,0x01020304,invalid format,NGAP,"SD value exceeds 24-bit format (0xFFFFFF max) breaks NSSAI encoding in openair3/NGAP/ngap_gNB_handlers.c during InitialUEMessage, violating TS 38.413",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.045454545454545456,"{'413', 'encoding', '24', 'value', 'invalid', 'format', 'max', 'violating', 'c', 'sd', 'exceeds', 'nssai', 'ngap', 'openair3', 'during', '38', 'in', 'initialuemessage', '0xffffff', 'ngap_gnb_handlers', 'bit', 'ts', 'breaks'}",sd,
du_gnb_case_027.json,gNBs[0].servingCellConfigCommon[0].initialULBWPlocationAndBandwidth,28875,,missing value,RRC,"Missing UL BWP locationAndBandwidth breaks initial BWP configuration in openair2/RRC/NR/MESSAGES/asn1_msg.c, causing RRC connection setup failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.2,"{'messages', 'failure', 'value', 'connection', 'rrc', 'asn1_msg', 'setup', 'configuration', 'bwp', 'c', 'causing', 'openair2', 'locationandbandwidth', 'initial', 'nr', 'in', 'ul', 'missing', 'breaks'}",initialULBWPlocationAndBandwidth,
du_gnb_case_028.json,gNBs[0].servingCellConfigCommon[0].dl_subcarrierSpacing,1,,missing value,PHY,"Missing DL SCS breaks carrier frequency calculation in openair1/PHY/INIT/nr_init.c nr_phy_config_request(), causing frame parameter initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05263157894736842,"{'nr_phy_config_request', 'dl', 'phy', 'failure', 'value', 'init', 'calculation', 'parameter', 'openair1', 'c', 'causing', 'nr_init', 'carrier', 'in', 'scs', 'frequency', 'initialization', 'missing', 'frame', 'breaks'}",dl_subcarrierSpacing,
du_gnb_case_029.json,gNBs[0].servingCellConfigCommon[0].dl_carrierBandwidth,106,50,logical contradiction,PHY,"DL carrier bandwidth 50 PRBs conflicts with initialDLBWPlocationAndBandwidth=28875 (48 PRBs), causing BWP boundary violation in openair1/PHY/defs_nr_common.h frequency mapping",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09090909090909091,"{'contradiction', 'dl', 'phy', 'with', '48', 'mapping', 'openair1', 'bwp', 'defs_nr_common', 'causing', 'boundary', 'prbs', 'conflicts', 'h', 'violation', 'bandwidth', 'carrier', 'in', 'frequency', 'initialdlbwplocationandbandwidth', '28875', '50', 'logical'}",dl_carrierBandwidth,
du_gnb_case_030.json,gNBs[0].servingCellConfigCommon[0].ul_carrierBandwidth,106,50,logical contradiction,PHY,"UL carrier bandwidth 50 PRBs conflicts with initialULBWPlocationAndBandwidth=28875 (48 PRBs), causing UL BWP boundary violation in PHY resource allocation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1,"{'contradiction', 'phy', 'with', '48', 'initialulbwplocationandbandwidth', 'bwp', 'resource', 'causing', 'boundary', 'prbs', 'conflicts', 'violation', 'bandwidth', 'carrier', 'in', 'ul', '28875', '50', 'allocation', 'logical'}",ul_carrierBandwidth,
du_gnb_case_031.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsubcarrierSpacing,1,3,logical contradiction,RRC,"Initial DL BWP SCS 120kHz (3) conflicts with carrier SCS 30kHz (1), violating TS 38.331 BWP SCS constraints and causing RRC configuration rejection",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.125,"{'contradiction', 'constraints', 'dl', 'and', 'with', '3', 'rrc', 'violating', '331', 'configuration', 'bwp', '30khz', 'causing', '120khz', 'rejection', 'conflicts', '38', 'carrier', 'initial', '1', 'scs', 'logical', 'ts'}",initialDLBWPsubcarrierSpacing,
du_gnb_case_032.json,gNBs[0].servingCellConfigCommon[0].initialULBWPsubcarrierSpacing,1,2,logical contradiction,RRC,"Initial UL BWP SCS 60kHz (2) conflicts with carrier SCS 30kHz (1), violating TS 38.331 BWP SCS constraints and causing RRC connection setup failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.12,"{'contradiction', 'constraints', 'and', 'failure', 'with', 'connection', 'rrc', '2', 'violating', 'setup', '331', '60khz', 'bwp', '30khz', 'causing', 'conflicts', '38', 'carrier', 'initial', '1', 'scs', 'ul', 'logical', 'ts'}",initialULBWPsubcarrierSpacing,
du_gnb_case_033.json,gNBs[0].servingCellConfigCommon[0].msg1_SubcarrierSpacing,1,2,logical contradiction,PHY,"PRACH msg1 SCS 60kHz conflicts with UL carrier SCS 30kHz for FR1, violating TS 38.211 PRACH configuration constraints and causing PRACH detection failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.125,"{'contradiction', 'constraints', 'for', 'detection', 'phy', 'and', 'failure', 'with', 'fr1', 'violating', '211', 'prach', 'configuration', '60khz', '30khz', 'causing', 'conflicts', '38', 'carrier', 'scs', 'ul', 'msg1', 'logical', 'ts'}",msg1_SubcarrierSpacing,
du_gnb_case_034.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSlots,7,10,logical contradiction,MAC,"10 DL slots exceed TDD periodicity (ms5=10 slots total), causing slot pattern validation failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c TDD scheduling",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.08695652173913043,"{'contradiction', 'validation', 'dl', 'failure', 'gnb_scheduler', 'scheduling', 'layer2', 'slots', 'c', 'causing', 'ms5', 'slot', 'openair2', 'tdd', 'nr_mac_gnb', 'mac', 'periodicity', 'in', '10', 'total', 'logical', 'pattern', 'exceed'}",nrofDownlinkSlots,
du_gnb_case_035.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSlots,2,5,logical contradiction,MAC,"5 UL slots exceed TDD periodicity (ms5=10 slots total with 7 DL slots), causing slot pattern validation failure in MAC scheduler",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09090909090909091,"{'contradiction', 'validation', 'dl', 'failure', '5', 'with', 'slots', 'causing', 'ms5', 'slot', 'scheduler', 'tdd', 'mac', 'periodicity', 'in', '7', '10', 'ul', 'total', 'logical', 'pattern', 'exceed'}",nrofUplinkSlots,
du_gnb_case_036.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSymbols,6,15,out of range,MAC,"15 DL symbols exceed slot boundary (max 14), causing TDD pattern validation failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05263157894736842,"{'validation', 'dl', 'failure', 'gnb_scheduler', 'out', 'symbols', 'max', '15', 'layer2', 'c', 'causing', 'slot', 'openair2', 'range', 'tdd', 'nr_mac_gnb', 'of', 'mac', 'boundary', 'in', '14', 'pattern', 'exceed'}",nrofDownlinkSymbols,
du_gnb_case_037.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSymbols,4,15,out of range,MAC,"15 UL symbols exceed slot boundary (max 14), causing TDD pattern validation failure in MAC scheduler slot allocation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1111111111111111,"{'validation', 'failure', 'out', 'symbols', 'max', '15', 'causing', 'slot', 'range', 'scheduler', 'tdd', 'mac', 'of', 'boundary', 'in', 'ul', '14', 'allocation', 'pattern', 'exceed'}",nrofUplinkSymbols,
du_gnb_case_038.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,11,out of range,MAC,"Invalid preambleTransMax value 11 (valid: 0-10 mapping to 3,4,5,6,7,8,10,20,50,100,200) breaks PRACH retry logic in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_ulsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.03333333333333333,"{'11', '100', '5', '8', 'preambletransmax', 'value', 'invalid', '0', '3', 'mapping', 'to', 'out', '6', 'prach', 'layer2', 'valid', 'logic', '4', 'c', 'range', 'openair2', 'nr_mac_gnb', 'of', 'mac', 'in', 'retry', '7', '10', '50', '20', 'gnb_scheduler_ulsch', 'breaks', '200'}",preambleTransMax,
du_gnb_case_039.json,gNBs[0].servingCellConfigCommon[0].ra_ContentionResolutionTimer,7,8,out of range,MAC,"Invalid contention resolution timer value 8 (valid: 0-7 mapping to 8,16,24,32,40,48,56,64 slots) breaks RA procedure state machine in MAC",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.037037037037037035,"{'resolution', '24', '8', 'value', '48', 'procedure', 'invalid', '0', 'mapping', 'to', 'out', '40', 'valid', 'machine', 'slots', 'state', '16', '32', 'range', 'mac', 'of', 'contention', 'timer', 'in', '7', '64', '56', 'ra', 'breaks'}",ra_ContentionResolutionTimer,
du_gnb_case_040.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB,15,65,out of range,MAC,"Invalid ssb_perRACH_Occasion value 65 (valid: 0-15 mapping to 4,8,12,16,...,60,64) breaks PRACH preamble allocation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.04,"{'12', 'nr_mac_common', '60', '8', 'value', 'invalid', '0', 'mapping', 'to', 'out', '15', 'prach', 'layer2', 'valid', 'ssb_perrach_occasion', '4', 'c', '16', 'range', 'openair2', 'of', 'mac', 'preamble', 'in', '65', '64', 'allocation', 'breaks'}",ssb_perRACH_OccasionAndCB_PreamblesPerSSB,
