filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,param_name,orig_type,err_type,type_changed,numeric_orig,numeric_err,numeric_delta,abs_delta,direction,zero_to_nonzero,nonzero_to_zero,sign_change,large_jump
du_gnb_case_082.json,fhi_72.mtu,9000,0,out of range,PHY,"Zero MTU causes Ethernet frame size validation failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, breaking fronthaul interface",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,mtu,int,int,False,9000.0,0.0,-9000.0,9000.0,decrease,False,True,True,True
du_gnb_case_083.json,fhi_72.mtu,9000,10000,out of range,PHY,"MTU 10000 exceeds Ethernet maximum 9216, causing packet fragmentation failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,mtu,int,int,False,9000.0,10000.0,1000.0,1000.0,increase,False,False,False,True
du_gnb_case_084.json,fhi_72.fh_config[0].ru_config.iq_width,9,0,out of range,PHY,"Zero IQ width causes sample quantization failure in targets/ARCH/COMMON/common_lib.c, breaking fronthaul IQ data processing",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,iq_width,int,int,False,9.0,0.0,-9.0,9.0,decrease,False,True,True,False
du_gnb_case_085.json,fhi_72.fh_config[0].ru_config.iq_width_prach,9,17,out of range,PHY,"PRACH IQ width 17 exceeds maximum 16 bits, causing sample format conversion failure in targets/ARCH/COMMON/common_lib.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,iq_width_prach,int,int,False,9.0,17.0,8.0,8.0,increase,False,False,False,False
du_gnb_case_086.json,fhi_72.fh_config[0].prach_config.kbar,0,-1,out of range,PHY,Negative PRACH kbar value causes timing offset calculation failure in targets/ARCH/COMMON/common_lib.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,kbar,int,int,False,0.0,-1.0,-1.0,1.0,decrease,True,False,True,False
du_gnb_case_087.json,RUs[0].eNB_instances[0],0,-1,out of range,PHY,Negative eNB instance index causes RU-gNB association failure in targets/ARCH/COMMON/common_lib.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,eNB_instances,int,int,False,0.0,-1.0,-1.0,1.0,decrease,True,False,True,False
du_gnb_case_088.json,RUs[0].ru_thread_core,6,-1,out of range,PHY,Negative thread core ID causes CPU affinity setting failure in targets/ARCH/COMMON/common_lib.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ru_thread_core,int,int,False,6.0,-1.0,-7.0,7.0,decrease,False,False,True,False
du_gnb_case_089.json,RUs[0].sl_ahead,5,-10,out of range,PHY,Negative slot ahead value causes timing advance calculation failure in openair1/PHY/INIT/phy_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,sl_ahead,int,int,False,5.0,-10.0,-15.0,15.0,decrease,False,False,True,True
du_gnb_case_090.json,RUs[0].do_precoding,0,2,invalid enum,PHY,"Invalid precoding mode 2 (valid: 0=off, 1=on) causes MIMO precoding configuration failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,do_precoding,int,int,False,0.0,2.0,2.0,2.0,increase,True,False,True,False
du_gnb_case_091.json,RUs[0].clock_src,internal,external_gps,invalid enum,PHY,Invalid clock source 'external_gps' (valid: internal/external) causes clock initialization failure in targets/ARCH/COMMON/common_lib.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,clock_src,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_092.json,MACRLCs[0].tr_s_preference,local_L1,remote_L1,invalid enum,MAC,Invalid transport south preference 'remote_L1' (valid: local_L1/f1) causes MAC-PHY interface selection failure in executables/nr-softmodem.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,tr_s_preference,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_093.json,L1s[0].tr_n_preference,local_mac,f1,logical contradiction,PHY,"L1 configured for F1 interface while MAC expects local_mac, causing interface mismatch in executables/nr-softmodem.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,tr_n_preference,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_094.json,gNBs[0].plmn_list[0].mnc_length,2,1,logical contradiction,NGAP,"MNC length 1 with MNC value 1 creates ambiguous PLMN encoding in openair3/NGAP/ngap_gNB_handlers.c, violating TS 38.413 PLMN format",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,mnc_length,int,int,False,2.0,1.0,-1.0,1.0,decrease,False,False,False,False
du_gnb_case_095.json,gNBs[0].plmn_list[0].mnc_length,2,3,logical contradiction,NGAP,MNC length 3 with 2-digit MNC value creates PLMN encoding mismatch in openair3/NGAP/ngap_gNB_handlers.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,mnc_length,int,int,False,2.0,3.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_096.json,gNBs[0].gNB_ID,0xe00,0x3ffff,out of range,NGAP,"gNB ID 0x3FFFF exceeds 22-bit maximum, causing NGAP gNB ID encoding failure in openair3/NGAP/ngap_gNB_handlers.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,gNB_ID,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_097.json,gNBs[0].gNB_DU_ID,0xe00,0x3ffff,out of range,F1AP,"gNB DU ID 0x3FFFF exceeds 22-bit maximum, causing F1AP DU ID encoding failure in openair3/F1AP/f1ap_gnb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,gNB_DU_ID,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_098.json,gNBs[0].servingCellConfigCommon[0].dl_carrierBandwidth,106,0,out of range,PHY,Zero carrier bandwidth causes resource grid initialization failure in openair1/PHY/INIT/phy_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,dl_carrierBandwidth,int,int,False,106.0,0.0,-106.0,106.0,decrease,False,True,True,True
du_gnb_case_099.json,gNBs[0].servingCellConfigCommon[0].ul_carrierBandwidth,106,0,out of range,PHY,Zero UL carrier bandwidth causes uplink resource grid initialization failure in openair1/PHY/INIT/phy_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ul_carrierBandwidth,int,int,False,106.0,0.0,-106.0,106.0,decrease,False,True,True,True
du_gnb_case_100.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,0,logical contradiction,PHY,"SSB frequency 0 with non-zero frequency Point A creates frequency offset calculation failure in openair1/PHY/INIT/phy_init.c, breaking SSB positioning",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,absoluteFrequencySSB,int,int,False,641280.0,0.0,-641280.0,641280.0,decrease,False,True,True,True
